'Prod_ID','DescGen','DescAdic','Marca','Proveedor','Cat_ID','SubCat_ID','CantEnvase'
'JVDISCOVERY','SET DE VARILLAS PARA CARPA','SET DE VARILLAS PARA CARPA Modelo: DISCOVERY','WATERDOG','000000','CAMP','212',1
'JVDISCOVERYPRO','SET DE VARILLAS PARA CARPA','SET DE VARILLAS PARA CARPA Modelo: DISCOVERY PRO','WATERDOG','000005','CAMP','212',1
'JVEXPO','SET DE VARILLAS PARA CARPA','SET DE VARILLAS PARA CARPA Modelo: EXPO','WATERDOG','000005','CAMP','212',1
'JVKAKEL','SET DE VARILLAS PARA CARPA','SET DE VARILLAS PARA CARPA Modelo: KAKEL','WATERDOG','000005','CAMP','212',1
'JVKIRA4','SET DE VARILLAS PARA CARPA','SET DE VARILLAS PARA CARPA Modelo: KIRA4','WATERDOG','000005','CAMP','212',1
'JVLATITUD','SET DE VARILLAS PARA CARPA','SET DE VARILLAS PARA CARPA Modelo: LATITUD','NATWAY','000005','CAMP','212',1
'JVMYTO','SET DE VARILLAS PARA CARPA','SET DE VARILLAS PARA CARPA Modelo: MYTO','NATWAY','000005','CAMP','212',1
'JVNATUREPRO','SET DE VARILLAS PARA CARPA','SET DE VARILLAS PARA CARPA Modelo: NATURE PRO','WATERDOG','000005','CAMP','212',1
'JVPATAGONIAPRO','SET DE VARILLAS PARA CARPA','SET DE VARILLAS PARA CARPA Modelo: PATAGONIA PRO','WATERDOG','000005','CAMP','212',1
'JVPLAYERA','SET DE VARILLAS PARA CARPA','SET DE VARILLAS PARA CARPA Modelo: PLAYERA','WATERDOG','000005','CAMP','212',1
'JVPLAYERAII','SET DE VARILLAS PARA CARPA','SET DE VARILLAS PARA CARPA Modelo: PLAYERAII','WATERDOG','000005','CAMP','212',1
'JVPLAYERAIII','SET DE VARILLAS PARA CARPA','SET DE VARILLAS PARA CARPA Modelo: PLAYERAIII','WATERDOG','000005','CAMP','212',1
'JVROYAL','SET DE VARILLAS PARA CARPA','SET DE VARILLAS PARA CARPA Modelo: MYTO','WATERDOG','000000','CAMP','212',1
'JVSCREENHOUSE','SET DE VARILLAS PARA CARPA','SET DE VARILLAS PARA CARPA Modelo: SCREENHOUSE','WATERDOG','000000','CAMP','212',1
'JVSEASONS','SET DE VARILLAS PARA CARPA','SET DE VARILLAS PARA CARPA Modelo: SEASONS','NATWAY','000005','CAMP','212',1
'JVTERRA','SET DE VARILLAS PARA CARPA','SET DE VARILLAS PARA CARPA Modelo: TERRA','WATERDOG','000005','CAMP','212',1
'K101','BRÚJULA','BRÚJULA  Descripción: SILBATO  Uso: Plástica','WATERDOG','000011','CAMP','62',1
'K1500-10WH','CAJA DE ALUMINIO','CAJA DE ALUMINIO  Material: ALUMINIO','KUNNAN','000012','PESP','65',1
'K1500-10WR','CAJA DE ALUMINIO','CAJA DE ALUMINIO  Material: ALUMINIO','KUNNAN','000012','PESP','65',1
'K1500-16WH','CAJA DE ALUMINIO','CAJA DE ALUMINIO  Material: ALUMINIO','KUNNAN','000012','PESP','65',1
'K1500-16WR','CAJA DE ALUMINIO','CAJA DE ALUMINIO  Material: ALUMINIO','KUNNAN','000012','PESP','65',1
'K1500-2RPB','CAJA DE ALUMINIO','CAJA DE ALUMINIO  Material: ALUMINIO','KUNNAN','000012','PESP','65',1
'K1500-2RPC','CAJA DE ALUMINIO','CAJA DE ALUMINIO  Material: ALUMINIO','KUNNAN','000012','PESP','65',1
'K1500-4HV','CAJA DE ALUMINIO','CAJA DE ALUMINIO Medida: . Material: ALUMINIO','KUNNAN','000012','PESP','65',1
'K1500-HRP','CAJA DE ALUMINIO','CAJA DE ALUMINIO  Material: ALUMINIO','KUNNAN','000012','PESP','65',1
'K25-1','BRÚJULA','BRÚJULA  Descripción: LLAVERO  Uso: Con Accesorios','WATERDOG','000000','CAMP','62',1
'K273','BRÚJULA','BRÚJULA  Descripción: PULSERA  Uso: Con Accesorios','WATERDOG','000011','CAMP','62',1
'K2A','CUCHARA BASS PAK','CUCHARA BASS PAK Número: 2 Tipo: BASS  Peso: 6 unidades','WATERDOG','000012','PESP','98',1
'K3A','CUCHARA BASS PAK','CUCHARA BASS PAK Número: 3 Tipo: BASS  Peso: 6 unidades','WATERDOG','000012','PESP','98',1
'K6002-21','PAVA','PAVA','WATERDOG','000011','CAMP','89',1
'KAKEL','CARPA KAKEL (210 x 350)','CARPA KAKEL (210 x 350) Uso: Trekking Personas: 3 Personas  Altura: 120 cm.','WATERDOG','000005','CAMP','110',1
'KALI50','MOCHILAS DSICOVERY','MOCHILAS DSICOVERY Modelo: KALI Capacidad: 50 Litros','WATERDOG','000020','CAMP','175',1
'KALI70','MOCHILAS SUPER MOUNTAIN','MOCHILAS SUPER MOUNTAIN Modelo: KALI Capacidad: 70 Litros','WATERDOG','000020','CAMP','175',1
'KANGOO18','MOCHILAS URBANAS','MOCHILAS URBANAS Modelo: KANGOO Capacidad: 18 Litros','WATERDOG','000020','CAMP','175',1
'KAT1002','KATANA CON SOPORTE EXHIBIDOR','KATANA CON SOPORTE EXHIBIDOR  Descripción: 3 PIEZAS','STOLBERG','000011','CUCH','139',1
'KAT1003','KATANA CON SOPORTE EXHIBIDOR','KATANA CON SOPORTE EXHIBIDOR  Descripción: 3 PIEZAS','STOLBERG','000011','CUCH','139',1
'KATRI4007','CAÑA KATRINA','CAÑA KATRINA Largo: 400 cm. Tramos: 7 Tramos  Acción: Punta','KUNNAN','000006','PESC','76',1
'KATRI4207','CAÑA KATRINA','CAÑA KATRINA Largo: 420 cm. Tramos: 7 Tramos  Acción: Punta','KUNNAN','000006','PESC','76',1
'KAYAK1401','CAÑA KAYAK','CAÑA KAYAK Largo: 140 cm. Tramos: 1 Tramo  Acción: 20-30 LBS.','WATERDOG','000006','PESC','80',1
'KAYAK1651','CAÑA KAYAK','CAÑA KAYAK Largo: 165 cm. Tramos: 1 Tramo  Acción: 20-30 LBS.','WATERDOG','000006','PESC','80',1
'KBACK20','BACKING','BACKING  Libras: 20 Libras  Largo: 100 m.','KUNNAN','000012','PESP','30',10
'K-BCF01B1','CAJA ESTANCA','CAJA ESTANCA  Material: FOAM','KUNNAN','000000','PESP','65',1
'K-BCF02A1','CAJA ESTANCA','CAJA ESTANCA  Material: FOAM','KUNNAN','000000','PESP','65',1
'K-BCF02A3','CAJA ESTANCA','CAJA ESTANCA  Material: FOAM','KUNNAN','000000','PESP','65',1
'K-BCF05MCR','CAJA ESTANCA','CAJA ESTANCA Medida: 95X160X47 mm Material: FOAM','KUNNAN','000012','PESP','65',1
'K-BCF05MRR','CAJA ESTANCA','CAJA ESTANCA Medida: 95X160X47 mm Material: FOAM','KUNNAN','000012','PESP','65',1
'K-BCF166DD','CAJA ESTANCA','CAJA ESTANCA Medida: 166X100X42 mm Material: FOAM','KUNNAN','000012','PESP','65',1
'K-BDF124BB','CAJA ESTANCA DOBLE','CAJA ESTANCA DOBLE Medida: 124X100X42 mm Material: FOAM','KUNNAN','000012','PESP','65',1
'K-BDF124DD','CAJA ESTANCA DOBLE','CAJA ESTANCA DOBLE Medida: 124X100X42 mm Material: FOAM','KUNNAN','000012','PESP','65',1
'K-BDF152BB','CAJA ESTANCA DOBLE','CAJA ESTANCA DOBLE Medida: 152X100X44 mm Material: FOAM','KUNNAN','000012','PESP','65',1
'K-BDF152DD','CAJA ESTANCA DOBLE','CAJA ESTANCA DOBLE Medida: 152X100X44 mm Material: FOAM','KUNNAN','000012','PESP','65',1
'KC292','BRÚJULA','BRÚJULA  Descripción: LLAVERO  Uso: Con Accesorios','WATERDOG','000011','CAMP','62',1
'KC294','BRÚJULA','BRÚJULA  Descripción: PULSERA  Uso: Con Accesorios','WATERDOG','000011','CAMP','62',1
'KCP3021','LINTERNA RESISTENTE AL AGUA','LINTERNA RESISTENTE AL AGUA Color/Desc: Negro Pilas: 2xD  Lamparas: KRYPTÓN','NITROLITE','000000','CAMP','154',1
'KCR8021','LINTERNA RESISTENTE AL AGUA','LINTERNA RESISTENTE AL AGUA Color/Desc: Negro GOMA Pilas: 2xD  Lamparas: KRYPTÓN','NITROLITE','000011','CAMP','154',1
'KCR8031','LINTERNA RESISTENTE AL AGUA','LINTERNA RESISTENTE AL AGUA Color/Desc: Negro GOMA Pilas: 3xD  Lamparas: KRYPTÓN','NITROLITE','000011','CAMP','154',1
'KENAI3-4','REEL DE FLY KENAI','REEL DE FLY KENAI Linea: 3-4   Large Arbor: NO','WATERDOG','000012','PESR','204',1
'KENAI5-6','REEL DE FLY KENAI','REEL DE FLY KENAI Linea: 5-6   Large Arbor: NO','WATERDOG','000012','PESR','204',1
'KFLY0101','BOLSO FLY','BOLSO FLY Modelo: KFly Descripción: CRUZADA PEZCA','KUNNAN','000006','PESP','59',1
'KFLY0103','BOLSO FLY','BOLSO FLY Modelo: KFly Descripción: MULTIFUNCIÓN','KUNNAN','000006','PESP','59',1
'KFLY0104','BOLSO FLY','BOLSO FLY Modelo: KFly Descripción: PECHERA FRONTAL','KUNNAN','000006','PESP','59',1
'KFLY0107','BOLSO FLY','BOLSO FLY Modelo: KFly Descripción: MULTIFUNCIÓN','KUNNAN','000006','PESP','59',1
'KFLY0108','BOLSO FLY','BOLSO FLY Modelo: KFly Descripción: PECHERA FRONTAL','KUNNAN','000006','PESP','59',1
'KFLY0110','BOLSO FLY','BOLSO FLY Modelo: KFly Descripción: DOBLE PECHERA','KUNNAN','000006','PESP','59',1
'KFLY0113','BOLSO FLY','BOLSO FLY Modelo: KFly Descripción: MULTIFUNCIÓN','KUNNAN','000006','PESP','59',1
'KFLY0114','BOLSO FLY','BOLSO FLY Modelo: KFly Descripción: PORTA LINEAS','KUNNAN','000006','PESP','59',1
'KFLY0116','BOLSO FLY','BOLSO FLY Modelo: KFly Descripción: PECHERA FRONTAL','KUNNAN','000006','PESP','59',1
'KFLY0118','BOLSO FLY','BOLSO FLY Modelo: KFly Descripción: PECHERA FRONTAL','KUNNAN','000006','PESP','59',1
'KFLY0119','BOLSO FLY','BOLSO FLY Modelo: KFly Descripción: VIAJE P. PESCA','KUNNAN','000006','PESP','59',1
'KFLY0120','BOLSO FLY','BOLSO FLY Modelo: KFly Descripción: PORTA TUBO','KUNNAN','000006','PESP','59',1
'KIRA4','CARPA KIRA 4 (245 x345)','CARPA KIRA 4 (245 x345) Uso: Familiar Personas: 4 Personas  Altura: 135 cm.','WATERDOG','000005','CAMP','110',1
'KIT','REPUESTO CAMPING','REPUESTO CAMPING Modelo: KIT REPARACION','WATERDOG','000013','CAMP','180',10
'KL27-0X','LEADER KL','LEADER KL  Largo: 2,7 mts.  Grosor: 0X','KUNNAN','000026','PESP','142',10
'KL27-1X','LEADER KL','LEADER KL  Largo: 2,7 mts.  Grosor: 1X','KUNNAN','000026','PESP','142',10
'KL27-2X','LEADER KL','LEADER KL  Largo: 2,7 mts.  Grosor: 2X','KUNNAN','000026','PESP','142',10
'KL27-4X','LEADER KL','LEADER KL  Largo: 2,7 mts.  Grosor: 4X','KUNNAN','000026','PESP','142',10
'KL27-5X','LEADER KL','LEADER KL  Largo: 2,7 mts.  Grosor: 5X','KUNNAN','000026','PESP','142',10
'KLCM','KLCM LOOP CONNECTOR','KLCM LOOP CONNECTOR  Descripción: 4 UNIDADES','KUNNAN','000026','PESP','95',1
'K-N0697115','ANTEOJOS KUNNAN','ANTEOJOS KUNNAN Descripción 1: EST. CORDURA','KUNNAN','000028','PESP','18',1
'K-N0697116','ANTEOJOS KUNNAN','ANTEOJOS KUNNAN Descripción 1: EST. CORDURA','KUNNAN','000028','PESP','18',1
'K-N0697117','ANTEOJOS KUNNAN','ANTEOJOS KUNNAN Descripción 1: EST. CORDURA','KUNNAN','000028','PESP','18',1
'K-N0697121','ANTEOJOS KUNNAN','ANTEOJOS KUNNAN Descripción 1: EST. CORDURA','KUNNAN','000028','PESP','18',1
'KOV601','REEL KOVALT','REEL KOVALT Capacidad: Con .6mm 80 M   Rulemanes: 1 RULEMÁN','WATERDOG','000012','PESR','210',1
'KOV701','REEL KOVALT','REEL KOVALT Capacidad: Con.6mm 175 M   Rulemanes: 1 RULEMÁN','WATERDOG','000012','PESR','210',1
'KOV801','REEL KOVALT','REEL KOVALT Capacidad: Con 6mm 215 M   Rulemanes: 1 RULEMÁN','WATERDOG','000012','PESR','210',1
'KSTS6','LÍNEA FLY SINKING SHOOTING BLACK','LÍNEA FLY SINKING SHOOTING BLACK  Tipo: ST 6 SNK # 6  Largo: 10 mts','KUNNAN','000026','PESP','148',1
'KSTS6-3','LÍNEA FLY SINKING SHOOTING BLACK','LÍNEA FLY SINKING SHOOTING BLACK  Tipo: ST 6 SNK # 3  Largo: 10 mts','KUNNAN','000026','PESP','148',1
'KSTS8','LÍNEA FLY SINKING SHOOTING BLACK','LÍNEA FLY SINKING SHOOTING BLACK  Tipo: ST 8 SNK # 6  Largo: 10 mts','KUNNAN','000026','PESP','148',1
'KSTS8-3','LÍNEA FLY SINKING SHOOTING BLACK','LÍNEA FLY SINKING SHOOTING BLACK  Tipo: ST 8 SNK # 3  Largo: 10 mts','KUNNAN','000026','PESP','148',1
'KT0X','TIPPET','TIPPET Modelo: KT Medida: 0X  Largo: 30 mts.','KUNNAN','000012','PESP','244',10
'KT1X','TIPPET','TIPPET Modelo: KT Medida: 1X  Largo: 30 mts.','KUNNAN','000012','PESP','244',10
'KT2X','TIPPET','TIPPET Modelo: KT Medida: 2X  Largo: 30 mts.','KUNNAN','000012','PESP','244',10
'KT3X','TIPPET','TIPPET Modelo: KT Medida: 3X  Largo: 30 mts.','KUNNAN','000012','PESP','244',10
'KT4X','TIPPET','TIPPET Modelo: KT Medida: 4X  Largo: 30 mts.','KUNNAN','000012','PESP','244',10
'KT5X','TIPPET','TIPPET Modelo: KT Medida: 5X  Largo: 30 mts.','KUNNAN','000012','PESP','244',10
'KUAN50','MOCHILAS DSICOVERY','MOCHILAS DSICOVERY Modelo: KUAN Capacidad: 50 Litros','WATERDOG','000020','CAMP','175',1
'KUAN60','MOCHILAS SUPER MOUNTAIN','MOCHILAS SUPER MOUNTAIN Modelo: KUAN Capacidad: 60 Litros','WATERDOG','000020','CAMP','175',1
'KUAN70','MOCHILAS SUPER MOUNTAIN','MOCHILAS SUPER MOUNTAIN Modelo: KUAN Capacidad: 70 Litros','WATERDOG','000020','CAMP','175',1
'KUGA1009','REEL KUGA','REEL KUGA Capacidad: Con .34 mm 75 M   Rulemanes: 9 RULEMANES','KUNNAN','000006','PESR','203',1
'KV0102M','CHALECO SPINING','CHALECO SPINING  Talle: Medium','KUNNAN','000006','INDP','86',1
'KV0102XXL','CHALECO SPINING','CHALECO SPINING  Talle: XX Large','KUNNAN','000006','INDP','86',1
'KV0136M','CHALECO VADEO','CHALECO VADEO  Talle: Medium','KUNNAN','000006','INDP','86',1
'KV0136XL','CHALECO VADEO','CHALECO VADEO  Talle: X Large','KUNNAN','000006','INDP','86',1
'KV0136XXL','CHALECO VADEO','CHALECO VADEO  Talle: XX Large','KUNNAN','000006','INDP','86',1
'KV107M','CHALECO SPINING','CHALECO SPINING  Talle: Medium','KUNNAN','000006','INDP','86',1
'KV107XL','CHALECO SPINING','CHALECO SPINING  Talle: X Large','KUNNAN','000006','INDP','86',1
'KWF3F','LÍNEA FLY FLOATING ORANGE','LÍNEA FLY FLOATING ORANGE  Tipo: WF 3 FLT  Largo: 27 mts','KUNNAN','000026','PESP','148',1
'KWF3F/S','LÍNEA FLY FLOATING & SINKING ORANGE & BLACK','LÍNEA FLY FLOATING & SINKING ORANGE & BLACK  Tipo: WF 3 SNK/FLT #3  Largo: 27 mts','KUNNAN','000026','PESP','148',1
'KWF4F','LÍNEA FLY FLOATING ORANGE','LÍNEA FLY FLOATING ORANGE  Tipo: WF 4 FLT  Largo: 27 mts','KUNNAN','000026','PESP','148',1
'KWF4F/S','LÍNEA FLY FLOATING & SINKING ORANGE & BLACK','LÍNEA FLY FLOATING & SINKING ORANGE & BLACK  Tipo: WF 4 SNK/FLT #3  Largo: 27 mts','KUNNAN','000026','PESP','148',1
'KWF4S','LÍNEA FLY SINKING BLACK','LÍNEA FLY SINKING BLACK  Tipo: WF 4 SNK # 3  Largo: 27 mts','KUNNAN','000026','PESP','148',1
'KWF5F','LÍNEA FLY FLOATING ORANGE','LÍNEA FLY FLOATING ORANGE  Tipo: WF 5 FLT  Largo: 27 mts','KUNNAN','000026','PESP','148',1
'KWF5F/S','LÍNEA FLY FLOATING & SINKING ORANGE & BLACK','LÍNEA FLY FLOATING & SINKING ORANGE & BLACK  Tipo: WF 5 SNK/FLT #3  Largo: 27 mts','KUNNAN','000026','PESP','148',1
'KWF5S','LÍNEA FLY SINKING BLACK','LÍNEA FLY SINKING BLACK  Tipo: WF 5 SNK # 3  Largo: 27 mts','KUNNAN','000026','PESP','148',1
'KWF6F','LÍNEA FLY FLOATING ORANGE','LÍNEA FLY FLOATING ORANGE  Tipo: WF 6 FLT  Largo: 27 mts','KUNNAN','000026','PESP','148',1
'KWF6F/S','LÍNEA FLY FLOATING & SINKING ORANGE & BLACK','LÍNEA FLY FLOATING & SINKING ORANGE & BLACK  Tipo: WF 6 SNK/FLT #3  Largo: 27 mts','KUNNAN','000026','PESP','148',1
'KWF6S','LÍNEA FLY SINKING BLACK','LÍNEA FLY SINKING BLACK  Tipo: WF 6 SNK # 3  Largo: 27 mts','KUNNAN','000026','PESP','148',1
'KWF7F','LÍNEA FLY FLOATING ORANGE','LÍNEA FLY FLOATING ORANGE  Tipo: WF 7 FLT  Largo: 27 mts','KUNNAN','000026','PESP','148',1
'KWF7S','LÍNEA FLY SINKING BLACK','LÍNEA FLY SINKING BLACK  Tipo: WF 7 SNK # 3  Largo: 27 mts','KUNNAN','000026','PESP','148',1
'KWF8F','LÍNEA FLY FLOATING ORANGE','LÍNEA FLY FLOATING ORANGE  Tipo: WF 8 FLT  Largo: 27 mts','KUNNAN','000026','PESP','148',1
'KWF8F/S','LÍNEA FLY FLOATING & SINKING ORANGE & BLACK','LÍNEA FLY FLOATING & SINKING ORANGE & BLACK  Tipo: WF 8 SNK/FLT #3  Largo: 27 mts','KUNNAN','000026','PESP','148',1
'KWF8S','LÍNEA FLY SINKING BLACK','LÍNEA FLY SINKING BLACK  Tipo: WF 8 SNK # 3  Largo: 27 mts','KUNNAN','000026','PESP','148',1
'L1HPK','CUCHARA HOLOGRAPHY LONGA','CUCHARA HOLOGRAPHY LONGA Número: 1 Tipo: HPK  Peso: 4.5 grs.','WATERDOG','000000','PESP','98',6
'L1HYB','CUCHARA HOLOGRAPHY LONGA','CUCHARA HOLOGRAPHY LONGA Número: 1 Tipo: HYB  Peso: 4.5 grs.','WATERDOG','000000','PESP','98',6
'L1RB','CUCHARA FLEX LONGA','CUCHARA FLEX LONGA Número: 1 Tipo: RB  Peso: 4 grs.','WATERDOG','000012','PESP','98',6
'L1SB','CUCHARA FLEX LONGA','CUCHARA FLEX LONGA Número: 1 Tipo: SB  Peso: 5 grs.','WATERDOG','000012','PESP','98',6
'L1TSRBM','CUCHARA LEAD LONGA TWIN','CUCHARA LEAD LONGA TWIN Número: 1 Tipo: SRBM  Peso: 6 grs.','WATERDOG','000012','PESP','98',6
'L2FGORM','CUCHARA LEAD LONGA','CUCHARA LEAD LONGA Número: 2 Tipo: GORM  Peso: 6 grs.','WATERDOG','000012','PESP','98',6
'L2HPK','CUCHARA HOLOGRAPHY LONGA','CUCHARA HOLOGRAPHY LONGA Número: 2 Tipo: HPK  Peso: 7.5 grs.','WATERDOG','000012','PESP','98',6
'L2HYB','CUCHARA HOLOGRAPHY LONGA','CUCHARA HOLOGRAPHY LONGA Número: 2 Tipo: HYB  Peso: 7.5 grs.','WATERDOG','000012','PESP','98',6
'L2MSP','CUCHARA LONGA MINNOW','CUCHARA LONGA MINNOW Número: 2 Tipo: MSP  Peso: 12 grs.','WATERDOG','000012','PESP','98',6
'L2RB','CUCHARA FLEX LONGA','CUCHARA FLEX LONGA Número: 2 Tipo: RB  Peso: 7 grs.','WATERDOG','000012','PESP','98',6
'L2SB','CUCHARA FLEX LONGA','CUCHARA FLEX LONGA Número: 2 Tipo: SB  Peso: 7 grs.','WATERDOG','000012','PESP','98',6
'L2TSRBM','CUCHARA LEAD LONGA TWIN','CUCHARA LEAD LONGA TWIN Número: 2 Tipo: SRBM  Peso: 8 grs.','WATERDOG','000012','PESP','98',6
'L3FGORM','CUCHARA LEAD LONGA','CUCHARA LEAD LONGA Número: 3 Tipo: GORM  Peso: 9 grs.','WATERDOG','000012','PESP','98',6
'L3HPK','CUCHARA HOLOGRAPHY LONGA','CUCHARA HOLOGRAPHY LONGA Número: 3 Tipo: HPK  Peso: 13 grs.','WATERDOG','000012','PESP','98',6
'L3HYB','CUCHARA HOLOGRAPHY LONGA','CUCHARA HOLOGRAPHY LONGA Número: 3 Tipo: HYB  Peso: 13 grs.','WATERDOG','000012','PESP','98',6
'L3MSG','CUCHARA LONGA MINNOW','CUCHARA LONGA MINNOW Número: 3 Tipo: MSG  Peso: 13 grs.','WATERDOG','000012','PESP','98',6
'L3MSP','CUCHARA LONGA MINNOW','CUCHARA LONGA MINNOW Número: 3 Tipo: MSP  Peso: 13 grs.','WATERDOG','000012','PESP','98',6
'L3RB','CUCHARA FLEX LONGA','CUCHARA FLEX LONGA Número: 3 Tipo: RB  Peso: 10 grs.','WATERDOG','000012','PESP','98',6
'L3SB','CUCHARA FLEX LONGA','CUCHARA FLEX LONGA Número: 3 Tipo: SB  Peso: 10 grs.','WATERDOG','000012','PESP','98',6
'L3TSRBM','CUCHARA LEAD LONGA TWIN','CUCHARA LEAD LONGA TWIN Número: 3 Tipo: SRBM  Peso: 12 grs.','WATERDOG','000012','PESP','98',6
'L4FGORM','CUCHARA LEAD LONGA','CUCHARA LEAD LONGA Número: 4 Tipo: GORM  Peso: 14 grs.','WATERDOG','000012','PESP','98',6
'L4HPK','CUCHARA HOLOGRAPHY LONGA','CUCHARA HOLOGRAPHY LONGA Número: 4 Tipo: HPK  Peso: 17 grs.','WATERDOG','000012','PESP','98',6
'L4HYB','CUCHARA HOLOGRAPHY LONGA','CUCHARA HOLOGRAPHY LONGA Número: 4 Tipo: HYB  Peso: 17 grs.','WATERDOG','000012','PESP','98',6
'L4MSP','CUCHARA LONGA MINNOW','CUCHARA LONGA MINNOW Número: 4 Tipo: MSP  Peso: 17 grs.','WATERDOG','000012','PESP','98',6
'L4RB','CUCHARA FLEX LONGA','CUCHARA FLEX LONGA Número: 4 Tipo: RB  Peso: 14 grs.','WATERDOG','000012','PESP','98',6
'L4SB','CUCHARA FLEX LONGA','CUCHARA FLEX LONGA Número: 4 Tipo: SB  Peso: 14 grs.','WATERDOG','000012','PESP','98',6
'L4SBLM','CUCHARA LONGA SQUID','CUCHARA LONGA SQUID Número: 4 Tipo: SBLM  Peso: 21 grs.','WATERDOG','000012','PESP','98',6
'L4SBYD','CUCHARA LONGA SQUID','CUCHARA LONGA SQUID Número: 4 Tipo: SBYD  Peso: 21 grs.','WATERDOG','000000','PESP','98',6
'L4SSBK','CUCHARA LONGA SQUID','CUCHARA LONGA SQUID Número: 4 Tipo: SSBK  Peso: 21 grs.','WATERDOG','000000','PESP','98',6
'L4TSRBM','CUCHARA LEAD LONGA TWIN','CUCHARA LEAD LONGA TWIN Número: 4 Tipo: SRBM  Peso: 16 grs.','WATERDOG','000012','PESP','98',6
'L5FGORM','CUCHARA LEAD LONGA','CUCHARA LEAD LONGA Número: 5 Tipo: GORM  Peso: 19 grs.','WATERDOG','000012','PESP','98',6
'L5HPK','CUCHARA HOLOGRAPHY LONGA','CUCHARA HOLOGRAPHY LONGA Número: 5 Tipo: HPK  Peso: 27 grs.','WATERDOG','000012','PESP','98',6
'L5HYB','CUCHARA HOLOGRAPHY LONGA','CUCHARA HOLOGRAPHY LONGA Número: 5 Tipo: HYB  Peso: 27 grs.','WATERDOG','000012','PESP','98',6
'L5TSRBM','CUCHARA LEAD LONGA TWIN','CUCHARA LEAD LONGA TWIN Número: 5 Tipo: SRBM  Peso: 21 grs.','WATERDOG','000012','PESP','98',6
'L6FGORM','CUCHARA LEAD LONGA','CUCHARA LEAD LONGA Número: 6 Tipo: GORM  Peso: 25 grs.','WATERDOG','000012','PESP','98',6
'L6HPK','CUCHARA HOLOGRAPHY LONGA','CUCHARA HOLOGRAPHY LONGA Número: 6 Tipo: HPK  Peso: 31 grs.','WATERDOG','000012','PESP','98',6
'L6HYB','CUCHARA HOLOGRAPHY LONGA','CUCHARA HOLOGRAPHY LONGA Número: 6 Tipo: HYB  Peso: 31 grs.','WATERDOG','000012','PESP','98',6
'L6TSRBM','CUCHARA LEAD LONGA TWIN','CUCHARA LEAD LONGA TWIN Número: 6 Tipo: SRBM  Peso: 28 grs.','WATERDOG','000012','PESP','98',6
'LARKSH','CAÑA LARKS','CAÑA LARKS Largo: 215 cm. Tramos: 1 Tramo  Acción: Pesada','KUNNAN','000012','PESC','75',1
'LARKSM','CAÑA LARKS','CAÑA LARKS Largo: 215 cm. Tramos: 1 Tramo  Acción: Mediana','KUNNAN','000012','PESC','75',1
'LARKSML','CAÑA LARKS','CAÑA LARKS Largo: 215 cm. Tramos: 1 Tramo  Acción: M. Light','KUNNAN','000012','PESC','75',1
'LAS1802','CAÑA LASER','CAÑA LASER Largo: 180 cm. Tramos: 2 Tramos  Acción: Pesada','WATERDOG','000012','PESC','79',1
'LAS2102','CAÑA LASER','CAÑA LASER Largo: 210 cm. Tramos: 2 Tramos  Acción: Pesada','WATERDOG','000012','PESC','79',1
'LAS2402','CAÑA LASER','CAÑA LASER Largo: 240 cm. Tramos: 2 Tramos  Acción: Pesada','WATERDOG','000012','PESC','79',1
'LAS2702','CAÑA LASER','CAÑA LASER Largo: 270 cm. Tramos: 2 Tramos  Acción: Pesada','WATERDOG','000012','PESC','79',1
'LAS3002','CAÑA LASER','CAÑA LASER Largo: 300 cm. Tramos: 2 Tramos  Acción: Pesada','WATERDOG','000012','PESC','79',1
'LAS3302','CAÑA LASER','CAÑA LASER Largo: 330 cm. Tramos: 2 Tramos  Acción: Pesada','WATERDOG','000000','PESC','79',1
'LAS3602','CAÑA LASER','CAÑA LASER Largo: 360 cm. Tramos: 2 Tramos  Acción: Pesada','WATERDOG','000012','PESC','79',1
'LATITUD','CARPA LATITUD (200 x 320)','CARPA LATITUD (200 x 320) Uso: Trekking Personas: 3 Personas  Altura: 135 cm.','NATWAY','000005','CAMP','110',1
'LAW2151','CAÑA LAW','CAÑA LAW Largo: 215 cm. Tramos: 1 Tramo  Acción: 12-20 LBS.','WATERDOG','000006','PESC','75',1
'LCM1203','JARRO TÉRMICO','JARRO TÉRMICO  Color: Aluminio  Capacidad: 260 cc.','WATERDOG','000012','CAMP','138',1
'LCM1403N','JARRO TÉRMICO','JARRO TÉRMICO  Color: Negro  Capacidad: 410 cc.','WATERDOG','000012','CAMP','138',1
'LCM1406NB','JARRO TÉRMICO','JARRO TÉRMICO  Color: Azul  Capacidad: 410 cc.','WATERDOG','000012','CAMP','138',1
'LCM1406NG','JARRO TÉRMICO','JARRO TÉRMICO  Color: Gris  Capacidad: 410 cc.','WATERDOG','000012','CAMP','138',1
'LCM1406NR','JARRO TÉRMICO','JARRO TÉRMICO  Color: Rojo  Capacidad: 410 cc.','WATERDOG','000012','CAMP','138',1
'LCM1406NS','JARRO TÉRMICO','JARRO TÉRMICO  Color: Plateado  Capacidad: 410 cc.','WATERDOG','000012','CAMP','138',1
'LCM1413','JARRO TÉRMICO','JARRO TÉRMICO  Color: Aluminio  Capacidad: 410 cc.','WATERDOG','000012','CAMP','138',1
'LCM1414BK','JARRO TÉRMICO','JARRO TÉRMICO  Color: Negro  Capacidad: 410 cc.','WATERDOG','000012','CAMP','138',1
