venta_id,categoria,monto_total
1008,PESC,8591
1008,PESP,2890
1008,PESR,2094
1008,TIRO,364
1012,OPTI,8568
1013,CAMP,6554
1014,CAMP,2134
1014,INDP,287
1014,INDU,569
1014,PESP,4067
1015,PESP,2524
1016,CAMP,14620
1017,PESC,22884
1017,PESR,18648
1018,OPTI,48923
1019,PESC,2812
1020,CAMP,13887
1020,INDP,2964
1021,PESC,2125
1021,PESP,550
1021,PESR,5671
1022,CAMP,547
1022,INDP,1435
1022,PESC,9359
1022,PESP,13690
1022,PESR,10723
1023,CAMP,0
1024,OPTI,2880
1024,PESC,3936
1024,PESP,2700
1024,PESR,5298
1025,PESC,7815
1025,PESP,1398
1026,CAMP,6554
1027,OPTI,4002
1028,PESC,4571
1028,PESR,2973
1029,INDU,8118
1030,CAMP,656
1030,INST,816
1030,OPTI,3276
1031,INDU,1036
1032,PESC,4272
1032,PESP,2282
1032,PESR,4452
1033,INDU,95088
1034,OPTI,2646
1034,TIRO,4968
1035,CAMP,4440
1035,OPTI,11950
1036,INDP,5928
1036,PESP,3630
1037,INST,1940
1038,OPTI,6570
1039,OPTI,3108
1040,CAMP,1312
1040,PESC,4650
1041,CAMP,51792
1042,INDP,91560
1043,CAMP,13174
1044,CAMP,2184
1044,INDP,3488
1044,PESC,15011
1044,PESP,3400
1044,TIRO,4140
1045,CAMP,33472
1046,CAMP,25061
1047,CAMP,10370
1048,CAMP,41088
1049,CAMP,27501
1050,CAMP,18478
1051,CAMP,9312
1052,CAMP,74860
1053,CAMP,7006
1054,CAMP,18624
1055,CAMP,4240
1056,CAMP,25408
1057,CAMP,23639
1058,CAMP,6776
1059,CAMP,36940
1060,CAMP,28924
1061,CAMP,9168
1062,CAMP,19646
1063,CAMP,130590
1064,PESP,11554
1065,PESC,25532
1065,PESP,6450
1065,PESR,7945
1066,CUCH,498
1066,PESC,15552
1066,PESP,4809
1066,PESR,9092
1067,CAMP,7842
1068,CAMP,5228
1069,INDP,1401
1069,INDU,1260
1070,CAMP,2614
1071,CAMP,3624
1072,CAMP,5228
1072,PESC,5146
1072,PESR,4239
1073,OPTI,14216
1074,CAMP,5228
1074,INDP,13084
1075,CAMP,5228
1075,PESC,9348
1075,PESP,10940
1075,PESR,2724
1076,CAMP,4095
1077,CAMP,2822
1078,CAMP,8624
1079,CAMP,1312
1079,PESP,2588
1080,OPTI,1602
1081,OPTI,5958
1082,INDP,19184
1083,INDP,18512
1084,CAMP,2614
1084,INDP,1722
1084,INDU,3840
1084,PESP,1030
1085,INDP,3726
1086,CAMP,7754
1086,PESC,3909
1086,PESP,1140
1087,CAMP,1854
1088,PESC,5329
1088,PESP,1710
1088,PESR,3487
1089,CAMP,34018
1090,CAMP,15684
1091,CAMP,1218
1091,PESP,6109
1091,TIRO,2886
1092,CAMP,714
1095,CAMP,10456
1096,CAMP,5228
1097,CAMP,2606
1100,CAMP,10492
1100,INDU,8208
1101,OPTI,2040
1102,CAMP,9000
1102,CUCH,21840
1103,PESP,9312
1104,CAMP,324
1105,CAMP,66
1106,CAMP,9642
1107,PESP,6957
1107,PESR,6006
1108,CAMP,7842
1109,CAMP,4643
1110,PESP,1070
1111,PESC,3553
1111,PESR,2808
1112,CAMP,3388
1112,PESC,1017
1112,PESP,164
1112,PESR,983
1113,INDP,9482
1113,INDU,1072
1113,PESC,3996
1113,PESR,7371
1114,CAMP,27576
1114,CUCH,468
1114,OPTI,8236
1114,PESC,5404
1114,PESP,3128
1114,PESR,7296
1115,INDP,97836
1116,PESC,10512
1116,PESP,376
1116,PESR,2880
1118,CAMP,2522
1118,PESC,7970
1118,PESR,6056
1119,CAMP,17073
1119,CUCH,2755
1119,INDU,254
1120,PESP,2716
1120,PESR,19860
1122,CAMP,46054
1123,CAMP,19420
1123,INDU,1030
1123,PESC,3629
1123,PESR,2484
1128,CAMP,0
1129,CAMP,11072
1130,CAMP,13405
1130,INDP,4839
1131,OPTI,17992
1132,PESC,5064
1132,PESP,3516
1132,PESR,7288
1134,OPTI,2436
1135,OPTI,2412
1136,OPTI,5980
1137,OPTI,402
1138,OPTI,9576
1138,PESP,3594
1139,INDP,11780
1139,PESC,3136
1139,PESP,15057
1139,PESR,2028
1139,TIRO,8445
1140,PESP,5300
1141,INDP,9402
1141,PESC,8556
1142,CAMP,15119
1144,CAMP,1413
1145,OPTI,732
1146,TIRO,4968
1147,OPTI,16620
1148,CAMP,1624
1148,PESC,2127
1148,PESP,3112
1148,PESR,214
1149,TIRO,6840
1150,CAMP,14614
1150,PESR,655
1151,INDP,3028
1179,PESC,1926
1179,PESP,628
1179,PESR,3971
1180,CAMP,14416
1180,INDP,18386
1180,PESP,1564
1180,TIRO,1672
1181,PESP,5743
1182,PESP,6523
1182,PESR,2848
1183,OPTI,255
1184,PESC,1934
1185,CAMP,3700
1185,INDU,11226
1186,PESP,2442
1186,PESR,1721
1187,OPTI,8798
1188,INDP,9084
1189,PESP,0
1190,PESC,4550
1190,PESR,4180
1191,OPTI,8221
1192,CAMP,6554
1329,PESC,5462
1329,PESP,832
1329,PESR,1322
1332,OPTI,7260
1333,OPTI,2448
1334,CAMP,3277
1335,PESP,480
1336,CAMP,10456
1336,INDP,76472
1337,OPTI,13179
1338,OPTI,27496
1339,INDP,9822
1339,PESR,625
1340,CAMP,0
1340,INDP,5288
1340,PESC,3678
1340,PESP,4226
1340,TIRO,888
1341,INDP,4600
1342,INDP,27658
1343,INDP,3136
1343,PESP,1336
1344,INDP,35280
1345,OPTI,51
1345,PESR,534
1346,OPTI,37319
1347,OPTI,4515
1348,CAMP,1313
1348,CUCH,516
1348,INDU,792
1348,OPTI,3524
1349,INDP,5840
1350,INDP,7840
1350,INDU,4320
1351,INDP,2744
1352,INDP,5948
1353,CAMP,1560
1354,CAMP,326
1354,INDP,1346
1355,INDP,7840
1356,INDP,2352
1357,PESC,3058
1358,INDP,2744
1359,CAMP,4656
1359,INDU,1670
1359,PESP,14472
1360,INDP,18790
1361,PESC,4794
1361,PESP,5676
1361,PESR,2820
1361,TIRO,629
1362,OPTI,4404
1363,PESP,0
1363,PESR,166251
1364,PESP,4728
1365,OPTI,2041
1365,PESP,0
1366,PESC,4890
1368,OPTI,1024
1369,PESC,7250
1370,INDP,2915
1371,CAMP,3770
1371,OPTI,1110
1372,INDP,3136
1373,PESC,5207
1373,PESR,1162
1374,INDP,35558
1375,PESC,12263
1375,PESP,0
1375,PESR,545
1376,CAMP,3670
1376,INST,755
1376,PESP,1140
1376,PESR,3316
1377,PESC,103985
1377,PESR,14770
1378,CAMP,16236
1378,INDP,29829
1378,PESP,5341
1378,PESR,6054
1379,CAMP,25512
1379,INDP,2744
1379,INDU,3140
1379,PESC,11516
1379,PESP,1977
1379,PESR,13160
1380,CAMP,5336
1380,INDU,2128
1381,OPTI,5944
1382,CAMP,7310
1383,CAMP,8307
1384,CAMP,1600
1385,CAMP,269
1386,CAMP,6436
1386,INDU,1072
1386,PESC,5504
1386,PESR,1909
1387,CAMP,5552
1387,CUCH,478
1387,INST,94
1387,OPTI,669
1387,PESP,1698
1387,PESR,903
1387,TIRO,2484
1389,CAMP,5363
1389,INDP,20504
1389,OPTI,8354
1389,PESP,3312
1390,CAMP,6459
1390,INDP,545
1390,PESP,4483
1390,PESR,1362
1391,INDP,5604
1391,INDU,2376
1392,CAMP,6861
1392,PESC,13310
1392,PESP,4313
1392,PESR,11240
1393,CAMP,11854
1393,PESC,11516
1393,PESP,6408
1394,CAMP,1208
1394,PESC,11019
1394,PESR,6762
1395,CAMP,13860
1396,INDP,8080
1397,INDP,1839
1397,PESC,754
1398,CAMP,11042
1399,CAMP,14152
1399,OPTI,11010
1399,PESC,5700
1399,PESP,13613
1399,PESR,20340
1400,CAMP,3350
1400,OPTI,2114
1401,CAMP,492
1401,PESC,3593
1401,PESP,782
1401,PESR,1967
1402,OPTI,19205
1403,CAMP,5728
1403,PESP,927
1404,CAMP,5991
1405,OPTI,6588
1406,INDP,26896
1407,CAMP,4946
1407,CUCH,1840
1407,INST,1105
1407,OPTI,22313
1408,CAMP,904
1408,OPTI,7296
1409,PESC,1432
1409,PESR,4473
1410,OPTI,6570
1411,PESC,2490
1412,CAMP,11056
1413,OPTI,3285
1414,CAMP,31241
1415,PESR,630
1416,PESC,974
1416,PESP,2972
1417,INDP,7840
1418,CUCH,2396
1418,PESP,900
1419,CAMP,9312
1419,PESC,2004
1419,PESP,8404
1419,PESR,4273
1420,CAMP,2772
1421,CAMP,26140
1422,CAMP,11056
1422,PESP,3624
1423,CAMP,13108
1424,CAMP,5792
1425,CAMP,2410
1425,INDP,940
1425,PESC,2959
1425,PESP,4622
1425,PESR,6272
1426,CAMP,22176
1427,CAMP,2772
1428,OPTI,3954
1429,PESC,7658
1430,OPTI,4404
1431,CAMP,2772
1432,CAMP,4511
1432,INDP,784
1432,PESC,7225
1432,PESP,2290
1432,PESR,1217
1433,CAMP,17233
1433,INDP,9461
1433,PESP,3718
1434,PESC,12824
1434,PESR,9366
1436,CAMP,2316
1436,INDU,2310
1436,PESC,5057
1436,PESP,450
1436,PESR,1513
1438,CAMP,690
1438,INDU,1636
1439,TIRO,5760
1440,CAMP,12288
1441,CAMP,11456
1441,INDU,4288
1442,CAMP,15616
1442,INDP,3726
1443,CAMP,11088
1444,CAMP,2772
1445,CAMP,5228
1445,PESC,469
1445,PESR,227
1448,CAMP,2416
1448,INDU,4954
1449,OPTI,1752
1450,CAMP,150
1450,OPTI,5773
1451,PESC,620
1451,PESP,720
1451,PESR,720
1452,CAMP,19662
1453,PESC,15623
1453,PESR,40911
1454,OPTI,1119
1455,OPTI,3285
1456,OPTI,4806
1457,PESC,1302
1458,CAMP,4282
1459,CAMP,16400
1460,CAMP,1535
1461,OPTI,2262
1462,PESC,2756
1462,PESP,5912
1462,PESR,2446
1463,CAMP,8429
1464,OPTI,5135
1465,OPTI,402
1466,OPTI,6003
1467,CAMP,9678
1467,INDU,1664
1467,OPTI,732
1467,PESP,776
1468,INDP,3678
1468,PESP,5887
1469,OPTI,15245
1470,OPTI,16125
1471,CAMP,7842
1471,PESC,7468
1471,PESR,3755
1472,OPTI,5527
1473,PESR,1256
1474,PESC,13775
1474,PESR,7550
1475,PESP,6940
1476,PESC,21900
1476,PESR,16050
1477,CAMP,984
1477,PESR,4336
1477,TIRO,462
1478,CAMP,643
1478,PESP,420
1478,PESR,4371
1479,CAMP,34635
1479,INDU,2072
1480,CAMP,430
1481,CAMP,7310
1482,CAMP,3280
1482,OPTI,13874
1482,PESP,6804
1482,TIRO,870
1483,PESP,52556
1484,INDU,12686
1485,CAMP,26140
1485,PESP,29492
1486,PESP,30180
1487,PESC,2289
1487,PESP,8386
1488,INDP,4376
1489,PESC,5544
1490,PESP,20244
1491,CAMP,12823
1492,PESP,9192
1493,OPTI,4750
1494,PESP,11880
1495,CAMP,1826
1495,INDU,5180
1496,CAMP,160
1497,PESP,4236
1498,PESP,45600
1499,PESP,4836
1500,PESP,5820
1501,INDU,18639
1502,PESP,8604
1503,PESP,2964
1504,CAMP,5228
1505,PESP,2730
1506,CAMP,11448
1507,CAMP,2076
1508,PESP,15576
1509,PESP,7668
1510,PESP,13632
1511,PESP,23703
1512,OPTI,402
1513,CAMP,2410
1513,OPTI,3461
1514,PESP,476
1514,PESR,2647
1515,PESP,13492
1516,CAMP,1974
1516,OPTI,3330
1518,CAMP,2664
1522,PESP,3864
1522,PESR,1510
1523,OPTI,1602
1524,INDP,6564
1524,PESC,2850
1524,PESP,5904
1525,CAMP,5400
1526,INDP,1401
1527,CAMP,20615
1528,INDP,1329
1529,PESC,2336
1530,OPTI,2464
1530,PESC,3664
1530,PESP,4027
1530,PESR,6676
1531,OPTI,1850
1532,CAMP,5673
1532,INDP,574
1532,INST,526
1532,OPTI,2684
1532,PESC,622
1532,PESP,1322
1532,PESR,464
1533,CAMP,403
1534,OPTI,10626
1535,CAMP,7248
1535,INDP,6536
1535,PESR,7550
1536,OPTI,7423
1537,PESC,2932
1537,PESR,1745
1538,PESP,16848
1539,PESP,42120
1540,PESC,7480
1540,PESR,2058
1545,CAMP,90572
1546,OPTI,1008
1546,PESR,1603
1547,CAMP,3624
1547,INDP,17504
1547,PESP,204
1548,OPTI,2469
1549,CUCH,1017
1549,INDU,2010
1549,OPTI,4263
1549,PESC,4256
1549,PESR,3370
1550,PESR,5284
1551,INDU,24198
1552,OPTI,1119
1553,OPTI,19330
1554,INST,429
1554,OPTI,9189
1555,PESC,2333
1555,PESP,4516
1555,PESR,2027
1556,PESC,14240
1556,PESR,5880
1579,PESP,880
1579,PESR,1610
1580,CAMP,1800
1581,CAMP,11722
1582,CAMP,4453
1582,INDU,2060
1582,INST,2574
1582,OPTI,2272
1582,TIRO,1030
1583,OPTI,2001
1584,CAMP,33
1585,OPTI,1286
1586,INDU,1070
1586,OPTI,823
1586,PESP,3324
1586,PESR,1592
1587,OPTI,3412
1587,PESP,6816
1588,PESP,8460
1589,CAMP,450
1589,INST,65
1589,OPTI,1492
1590,CAMP,9836
1590,CUCH,426
1590,TIRO,415
1591,CAMP,3277
1591,PESC,1730
1591,PESR,3484
1592,PESP,490
1593,OPTI,33802
1593,PESC,9654
1593,PESP,3394
1593,PESR,14211
1594,PESP,27051
1595,CAMP,11346
1595,INDP,27490
1595,INDU,6348
1595,PESC,6938
1595,PESP,4804
1595,PESR,11586
1597,OPTI,11739
1598,INDP,39870
1599,INDP,28436
1600,CAMP,11876
1601,INDP,7903
1601,PESP,8760
1602,OPTI,11004
1603,CAMP,4824
1603,INDU,22700
1603,PESP,1284
1604,OPTI,2412
1605,CAMP,21249
1605,INDU,847
1605,PESP,346
1606,CAMP,36520
1607,CAMP,1743
1607,INDU,5484
1608,OPTI,2965
1609,OPTI,11230
1610,PESR,5932
1611,INST,610
1612,CAMP,5369
1612,INDU,670
1613,PESC,6054
1614,CAMP,384
1614,PESC,1782
1614,PESP,0
1614,PESR,10670
1615,CAMP,11752
1615,OPTI,1864
1616,PESP,62123
1617,PESC,2882
1617,PESP,16549
1618,OPTI,25168
1620,OPTI,5676
1621,CAMP,3277
1621,CUCH,416
1621,OPTI,7152
1622,CAMP,3094
1622,CUCH,708
1622,INDP,2218
1622,PESC,4358
1623,CAMP,3277
1624,PESP,14463
1625,CAMP,15321
1625,TIRO,5526
1626,CAMP,2688
1627,CAMP,9474
1627,PESC,4060
1627,PESP,35074
1627,PESR,20495
1628,INDP,3128
1628,OPTI,1642
1628,PESC,5737
1628,PESP,3472
1628,PESR,6352
1629,OPTI,13482
1630,INDU,9726
1630,OPTI,1124
1630,PESP,9456
1631,CAMP,6084
1632,CAMP,8690
1632,INDP,3726
1632,PESP,974
1633,PESP,4218
1634,INDP,13080
1635,CAMP,4670
1636,CAMP,1880
1637,INDP,3965
1637,INDU,2262
1637,PESC,2510
1638,INDU,13612
1639,PESP,925
1640,INDU,10458
1641,INDU,17828
1642,INDP,2802
1642,INDU,4512
1643,INDU,10080
1644,CAMP,5228
1645,CAMP,1260
1645,PESP,7946
1646,CAMP,11389
1646,INDP,6594
1646,PESP,2374
1647,CAMP,1322
1647,INDU,3760
1647,PESP,6900
1649,PESC,8074
1649,PESR,8747
1650,CAMP,328
1650,INDP,545
1650,INDU,7696
1650,PESP,14617
1650,TIRO,1242
1651,INDP,9328
1651,INDU,15936
1651,PESP,6344
1652,INDU,9790
1652,PESP,14336
1652,TIRO,870
1653,CAMP,426
1654,CAMP,794
1655,CAMP,15105
1655,INDU,6270
1656,INDU,13602
1657,INDU,21972
1659,PESP,25433
1660,CUCH,3240
1660,PESP,77722
1661,CAMP,2060
1661,INDP,13152
1661,INDU,61310
1661,PESP,21500
1662,INDP,561
1662,INDU,4440
1663,CAMP,3394
1663,INDP,1514
1663,INST,204
1663,OPTI,1410
1663,PESC,5935
1663,PESP,18438
1663,PESR,9783
1664,PESC,28465
1664,PESR,40011
1665,CAMP,2614
1665,INDU,914
1665,PESP,22145
1666,CAMP,8322
1667,CAMP,2500
1667,OPTI,3092
1667,PESC,2803
1667,PESR,1236
1668,OPTI,4646
1669,CAMP,5400
1670,OPTI,6615
1671,CAMP,3162
1671,INDU,2184
1672,INDU,14283
1673,INDU,28284
1674,OPTI,8112
1675,CAMP,16800
1675,PESC,2465
1676,INDU,3138
1677,CAMP,9885
1677,INDU,12144
1678,OPTI,36848
1679,CAMP,61604
1680,OPTI,8451
1681,CAMP,3277
1682,INDP,3920
1682,INDU,881
1682,OPTI,7256
1682,PESP,2373
1683,INST,849
1683,OPTI,3907
1684,INDU,6594
1685,INDU,10052
1686,CAMP,3326
1686,INDU,5900
1687,INDU,10974
1688,CAMP,8080
1688,INDU,31745
1688,PESR,1256
1689,INDU,27072
1690,PESP,13100
1691,CAMP,9028
1692,CAMP,11787
1693,INDP,4376
1693,PESC,5748
1693,PESP,776
1693,PESR,2387
1694,CAMP,2710
1694,INDU,1792
1694,OPTI,4116
1694,PESC,4955
1694,PESP,1936
1694,PESR,1176
1695,PESC,2285
1695,PESP,2262
1696,PESC,5661
1696,PESR,2227
1697,PESC,5194
1697,PESR,1332
1698,CAMP,19070
1698,INDU,792
1698,TIRO,11052
1699,CAMP,15192
1700,CAMP,21912
1702,OPTI,3578
1703,INDU,6948
1705,INDU,1036
1706,INDU,1849
1707,INDP,2802
1707,PESP,2340
1708,INDP,5258
1708,INDU,1072
1708,PESC,6285
1709,CAMP,17897
1709,INDP,8101
1709,INDU,3742
1709,PESP,776
1710,OPTI,25234
1711,OPTI,87899
1712,CAMP,4462
1712,INST,3880
1712,OPTI,3108
1713,CAMP,15120
1713,INDP,50960
1713,PESC,39975
1713,PESP,27264
1713,PESR,30200
1714,INDP,1401
1714,INDU,752
1714,PESP,21518
1714,TIRO,1044
1715,OPTI,1057
1716,INDU,4488
1717,CAMP,1956
1717,PESC,4440
1717,PESP,3366
1717,PESR,5138
1718,PESC,2783
1719,CAMP,10072
1719,INDU,4116
1720,PESC,1494
1720,PESR,958
1721,CAMP,3582
1721,PESC,5262
1721,PESP,1968
1721,PESR,3636
1722,OPTI,2058
1723,PESP,974
1724,CAMP,750
1725,INDU,5800
1726,CAMP,358
1727,INDU,10680
1727,PESP,20472
1728,CAMP,392
1729,CAMP,656
1730,INDU,1532
1731,CAMP,5228
1731,PESC,2504
1731,PESR,1310
1732,CAMP,2592
1733,CAMP,1900
1733,INDU,2124
1733,INST,296
1734,OPTI,174
1734,PESC,5565
1734,PESP,7248
1734,PESR,4815
1735,CAMP,363
1735,OPTI,13033
1736,OPTI,1596
1737,CUCH,763
1737,INDU,1596
1737,INST,372
1737,OPTI,378
1737,PESP,360
1737,TIRO,1490
1738,INDU,3295
1738,OPTI,8216
1739,PESR,43344
1740,INST,970
1740,OPTI,387
1741,CAMP,656
1741,INDU,532
1741,OPTI,4580
1742,CAMP,11368
1742,INDP,3528
1742,INDU,3888
1742,PESP,1632
1746,OPTI,756
1747,INDP,1568
1747,PESC,2151
1747,PESP,6965
1747,PESR,586
1748,CAMP,15460
1748,INDP,3109
1748,INDU,23763
1748,PESP,6920
1748,TIRO,1030
1749,OPTI,964
1750,CAMP,908
1750,INDU,261
1750,PESP,10815
1751,CAMP,16376
1751,CUCH,1040
1751,PESC,3835
1751,PESR,2568
1752,CAMP,4540
1753,CAMP,4402
1753,PESC,9509
1753,PESR,2415
1754,INDU,105875
1754,PESP,1690
1755,CAMP,84
1756,OPTI,2283
1757,CAMP,3562
1757,CUCH,2086
1757,OPTI,2424
1757,PESP,8583
1758,INDU,11232
1759,PESC,1076
1759,PESP,16115
1759,PESR,954
1760,CAMP,224
1760,PESP,2229
1760,PESR,4936
1761,PESC,3604
1762,OPTI,46488
1763,OPTI,59148
1764,INDU,2070
1765,CAMP,1312
1765,INDU,5313
1765,OPTI,192
1766,CAMP,1362
1766,PESP,175
1767,CAMP,144
1768,CAMP,344
1769,CAMP,906
1769,OPTI,2992
1770,CAMP,18602
1771,PESC,838
1772,CAMP,11878
1772,INDP,1613
1772,PESP,1948
1773,OPTI,2817
1774,INDU,1072
1775,OPTI,1440
1776,CAMP,6025
1777,OPTI,6799
1778,CAMP,5167
1778,INDP,2744
1778,PESP,2268
1778,TIRO,440
1779,CAMP,14780
1780,CAMP,3444
1781,CAMP,3726
1781,INDU,3168
1782,OPTI,804
1783,INDU,3960
1784,CAMP,3180
1784,OPTI,2163
1785,OPTI,2114
1786,OPTI,252
1787,PESC,6994
1787,PESR,6574
1788,OPTI,603
1789,INDP,366
1790,INST,1792
1790,OPTI,12881
1791,PESP,3753
1792,CAMP,7310
1793,PESP,1164
1793,PESR,1560
1794,CAMP,14480
1795,INDU,1260
1795,TIRO,1548
1796,CAMP,2130
1797,OPTI,9882
1798,CAMP,1120
1799,OPTI,1506
1800,CAMP,282
1801,OPTI,45992
1802,OPTI,24625
1803,OPTI,2562
1804,INDU,5188
1804,PESP,6816
1805,CAMP,5544
1806,OPTI,20226
1807,CAMP,12086
1807,OPTI,4311
1807,PESC,3210
1807,PESP,1164
1807,PESR,9169
1808,CAMP,812
1808,INDP,4376
1808,INDU,659
1808,PESP,974
1808,TIRO,1672
1809,CAMP,3950
1809,INDU,27597
1810,CAMP,2806
1810,OPTI,3829
1810,PESC,4430
1810,TIRO,308
1811,CAMP,768
1812,OPTI,11139
1813,OPTI,9421
1815,PESC,2625
1815,PESR,2145
1816,PESP,11001
1817,CAMP,907
1817,INDU,5470
1817,PESC,17228
1817,PESP,3340
1817,PESR,8903
1818,CAMP,11584
1818,OPTI,5922
1818,PESP,2800
1819,CAMP,560
1820,INDU,12597
1821,OPTI,5442
1822,OPTI,25638
1822,PESP,3780
1823,CAMP,3277
1824,INST,475
1824,OPTI,510
1824,PESP,5987
1825,OPTI,8549
1826,PESP,900
1831,CAMP,3020
1831,PESC,7850
1832,CAMP,2050
1832,INDU,4750
1832,PESP,22590
1833,INDP,5248
1833,PESC,662
1833,PESP,264
1834,OPTI,9510
1835,CAMP,280
1835,OPTI,6101
1836,OPTI,9510
1837,CAMP,280
1837,OPTI,7748
1838,INDP,1390
1838,INDU,14060
1838,PESC,490
1838,PESP,0
1839,OPTI,8950
1840,CAMP,280
1840,OPTI,5027
1841,CAMP,14620
1841,INDP,2616
1842,CAMP,3624
1842,INDU,792
1842,TIRO,4650
1843,OPTI,4465
1844,CAMP,8358
1844,CUCH,1171
1844,INDP,1568
1844,TIRO,780
1845,TIRO,258
1846,PESC,5460
1846,PESR,1551
1848,INDP,5354
1848,PESP,63074
1849,OPTI,6570
1850,OPTI,12647
1850,PESP,16789
1851,OPTI,2010
1852,OPTI,9412
1853,CAMP,10601
1854,OPTI,31076
1855,PESP,49918
1856,OPTI,9049
1857,CAMP,5338
1858,CAMP,1776
1858,INDP,1401
1858,PESC,1225
1859,INDP,19028
1860,OPTI,2174
1860,PESC,1136
1860,PESP,3763
1861,OPTI,1206
1862,INDU,1072
1863,CUCH,332
1863,INDP,1401
1863,INDU,768
1863,PESC,3140
1863,PESP,776
1863,PESR,1416
1864,CAMP,5544
1864,INDU,33104
1865,INDP,8033
1865,PESC,6596
1865,PESR,3344
1866,CAMP,18469
1866,PESP,3828
1867,OPTI,960
1867,PESC,3946
1867,PESP,6655
1868,CAMP,1992
1869,OPTI,15300
1870,INDU,5540
1870,OPTI,940
1870,PESP,1764
1870,PESR,2613
1871,OPTI,1240
1872,PESP,581
1873,CAMP,1322
1873,INDU,36679
1874,CAMP,786
1874,INST,128
1874,OPTI,3052
1874,TIRO,2396
1875,OPTI,3807
1880,PESC,994
1880,PESR,1208
1881,PESC,6050
1881,PESP,2760
1881,PESR,4540
1882,PESP,11827
1883,OPTI,5938
1884,OPTI,1827
1885,INDU,7254
1886,CAMP,906
1887,CAMP,3042
1887,INDU,1905
1887,PESC,3592
1887,PESP,821
1887,TIRO,3816
1888,OPTI,22945
1889,INDP,2964
1890,PESP,7616
1890,TIRO,1836
1891,CAMP,1312
1891,INDP,2802
1891,INDU,1072
1891,OPTI,1464
1891,PESC,2198
1891,PESR,3241
1892,CAMP,16385
1893,OPTI,7585
1894,OPTI,6003
1895,CAMP,16328
1895,OPTI,10415
1895,PESR,4025
1896,INDP,6272
1896,INDU,6900
1896,OPTI,1398
1896,PESP,14616
1897,PESP,7500
1898,PESP,1152
1899,CAMP,4686
1899,OPTI,319
1900,PESC,22575
1900,PESR,18120
1901,CAMP,379
1902,INDU,1185
1902,PESC,4366
1902,PESP,0
1903,CAMP,9538
1903,OPTI,2007
1903,PESC,3386
1903,PESP,2578
1904,CAMP,15972
1904,INDU,2400
1905,CAMP,6500
1905,INDP,6564
1905,INDU,376
1906,OPTI,6882
1907,OPTI,9719
1908,CAMP,29136
1909,CAMP,23983
1910,OPTI,5938
1911,CUCH,1348
1911,PESP,8922
1912,OPTI,603
1913,CAMP,5817
1914,CAMP,5228
1914,TIRO,1672
1915,INDP,1098
1916,INDP,27236
1916,PESP,38580
1917,CAMP,5600
1917,INDU,24850
1917,OPTI,8212
1917,PESP,11800
1917,PESR,11300
1917,TIRO,870
1918,PESC,994
1918,PESR,1244
1919,CAMP,28415
1919,INDU,4144
1920,CAMP,4242
1921,PESC,5641
1922,PESC,2812
1923,CAMP,4443
1923,INDP,10767
1924,PESC,319
1924,PESR,329
1925,CAMP,42258
1926,INDU,21549
1926,PESC,979
1926,PESP,252
1927,PESC,7177
1927,PESR,6191
1928,OPTI,1005
1929,CAMP,1120
1929,CUCH,284
1929,PESP,10346
1930,CAMP,6554
1931,INDU,9030
1932,OPTI,3575
1933,OPTI,6648
1933,PESP,21510
1933,PESR,4920
1934,TIRO,1672
1935,CAMP,3600
1936,INDP,1744
1937,CAMP,3118
1937,PESC,5729
1937,PESR,1910
1938,OPTI,13704
1939,PESP,12573
1939,PESR,906
1940,INDP,10586
1940,INDU,1214
1940,PESC,4215
1941,CAMP,2482
1941,PESP,992
1941,TIRO,86
1942,CAMP,14856
1943,CUCH,996
1944,INDU,2472
1945,INDU,13160
1946,PESC,11454
1946,PESP,4698
1946,PESR,16118
1947,PESC,3600
1949,PESC,6710
1949,PESR,582
1950,PESC,25625
1950,PESP,4422
1950,PESR,17606
1951,INDP,13128
1951,PESC,38975
1951,PESR,26820
1952,OPTI,1716
1953,OPTI,976
1956,CAMP,12408
1956,INDP,732
1956,INDU,1128
1956,PESC,2565
1956,PESR,3176
1957,CAMP,6039
1958,PESC,7392
1959,CAMP,9078
1960,PESP,3335
1961,OPTI,954
1962,CAMP,13108
1963,INDP,4475
1963,OPTI,3994
1963,PESC,5712
1963,PESP,6420
1963,PESR,4125
1964,OPTI,3204
1965,CAMP,79
1965,INDU,249
1965,INST,24482
1966,CAMP,1600
1966,PESP,1236
1967,CUCH,728
1967,INDU,4586
1968,OPTI,8925
1969,CAMP,1386
1969,PESC,743
1969,PESP,6229
1970,CAMP,1890
1970,PESP,15229
1970,TIRO,6120
1972,INST,1512
1973,CAMP,948
1974,CAMP,36376
1974,CUCH,600
1975,OPTI,3950
1976,OPTI,10497
1977,CAMP,4054
1978,CAMP,6560
1978,PESC,1176
1978,PESP,780
1979,CAMP,12874
1979,OPTI,4014
1980,INDP,287
1980,OPTI,2847
1980,PESP,1300
1981,INDP,3713
1981,INDU,4230
1981,PESC,4479
1981,PESR,3654
1982,CAMP,452
1982,OPTI,4091
1983,CAMP,1100
1983,OPTI,4462
1984,INDU,3270
1985,CAMP,3277
1985,INDU,792
1985,OPTI,252
1985,PESR,865
1986,CAMP,3277
1987,CAMP,4639
1988,OPTI,7099
1989,CAMP,439
1989,OPTI,866
1989,TIRO,222
1990,CAMP,3600
1991,CAMP,19754
1991,INDU,5404
1991,OPTI,240
1991,PESP,3540
1992,CAMP,4365
1993,CAMP,6084
1994,OPTI,18018
1995,OPTI,840
1996,CAMP,1860
1996,INDU,1860
